"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","1996",42.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","1996",451.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","1996",299.1,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","1996",262.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","1996",2.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_TOTAL","1996",1234.6,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_1","1996",88.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_2","1996",85.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_3","1996",171.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_4","1996",35.7,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_5","1996",87.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_6","1996",24.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_7","1996",373.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_8","1996",236.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_9","1996",131.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_X","1996",1.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_TOTAL","1996",990.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_1","1996",35.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_2","1996",123,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_3","1996",233.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_4","1996",141.1,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_5","1996",166.7,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_6","1996",18,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_7","1996",78.1,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_8","1996",62.7,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_9","1996",130.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_X","1996",1.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","1995",2146.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","1995",706.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","1995",1186.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","1995",252.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","1995",1193.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","1995",334.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","1995",734.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","1995",123.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","1995",953.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","1995",372.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","1995",452.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","1995",128.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","1995",2146.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","1995",112.6,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","1995",200.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","1995",393.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","1995",174.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","1995",247,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","1995",41.6,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","1995",440.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","1995",282.7,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","1995",252.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","1995",1.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_TOTAL","1995",1193.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_1","1995",81.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_2","1995",80.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_3","1995",172.1,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_4","1995",36,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_5","1995",91.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_6","1995",24.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_7","1995",365.1,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_8","1995",217.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_9","1995",123.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_X","1995",0.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_TOTAL","1995",953.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_1","1995",30.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_2","1995",119.6,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_3","1995",221.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_4","1995",138.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_5","1995",155.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_6","1995",17.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_7","1995",75.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_8","1995",65.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_9","1995",128.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_X","1995",0.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","1994",2110.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","1994",690.7,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","1994",1159.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","1994",258.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","1994",1174,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","1994",335.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","1994",715.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","1994",122.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","1994",936.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","1994",355.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","1994",444.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","1994",136.6,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_TOTAL","1994",2110.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_1","1994",114.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_2","1994",202.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_3","1994",373.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_4","1994",181.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_5","1994",213.7,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_6","1994",46.6,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_7","1994",436.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_8","1994",281.1,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_9","1994",258.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO88_X","1994",1.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_TOTAL","1994",1174,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_1","1994",88.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_2","1994",82,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_3","1994",165.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_4","1994",35.7,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_5","1994",74.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_6","1994",27.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_7","1994",357.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_8","1994",220,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_9","1994",122.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO88_X","1994",1.1,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_TOTAL","1994",936.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_1","1994",26.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_2","1994",120.9,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_3","1994",208.3,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_4","1994",145.6,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_5","1994",138.8,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_6","1994",19.5,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_7","1994",79.4,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_8","1994",61.2,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_9","1994",136.6,,,,"S5:41"
"SVK","BA:398","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO88_X","1994",0.1,,,,"S5:41"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2025",996.603,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2025",418.844,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2025",462.249,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2025",104.287,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2025",11.222,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2025",540.657,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2025",192.886,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2025",292.856,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2025",46.168,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2025",8.746,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2025",455.946,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2025",225.959,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2025",169.393,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2025",58.119,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2025",2.476,"U",,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2025",996.603,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2025",35.912,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2025",233.912,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2025",149.019,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2025",80.087,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2025",132.188,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2025",26.783,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2025",135.079,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2025",88.112,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2025",104.287,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2025",11.222,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2025",540.657,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2025",22.907,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2025",94.765,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2025",75.214,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2025",35.07,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2025",49.755,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2025",17.216,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2025",122.356,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2025",68.459,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2025",46.168,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2025",8.746,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2025",455.946,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2025",13.006,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2025",139.148,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2025",73.805,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2025",45.016,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2025",82.433,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2025",9.567,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2025",12.723,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2025",19.653,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2025",58.119,,,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2025",2.476,"U",,,"R1:2384"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2024",998.433,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2024",415.066,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2024",462.878,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2024",106.929,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2024",13.56,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2024",545.42,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2024",191.561,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2024",295.407,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2024",47.981,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2024",10.471,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2024",453.012,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2024",223.504,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2024",167.471,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2024",58.948,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2024",3.089,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2024",998.433,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2024",38.856,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2024",230.609,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2024",145.601,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2024",76.71,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2024",134.786,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2024",28.767,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2024",131.413,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2024",91.202,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2024",106.929,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2024",13.56,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2024",545.42,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2024",25.724,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2024",93.161,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2024",72.676,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2024",33.068,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2024",53.249,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2024",18.904,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2024",117.151,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2024",73.036,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2024",47.981,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2024",10.471,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2024",453.012,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2024",13.132,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2024",137.448,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2024",72.924,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2024",43.643,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2024",81.537,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2024",9.863,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2024",14.262,,,,"R1:3513"
"SVN","BA:446","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2024",18.166,,,,"R1:3513"
